code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	no_nutriments	additives_n	additives	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	pnns_groups_1	pnns_groups_2	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
0712098455029	https://world.openfoodfacts.org/product/0712098455029	usda-ndb-import	1489075780	1498399493	Oka, Aloe Vera Drink, Pineapple					B & L Distributors	b-l-distributors	Plant-based-beverages,Aloe Vera Drinks	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:sugared-beverages,en:aloe-vera-drinks													US	Water, fructose, aloe vera crunch, sugar, pineapple concentrate, citric acid, calcium lactate, pineapple flavour, sodium citrate, gellan gum, vitamin c, b-carotene flavour.					250 ml (250 ml)		4	 [ water -> en:water  ]  [ fructose -> en:fructose  ]  [ aloe-vera-crunch -> en:aloe-vera-crunch  ]  [ vera-crunch -> en:vera-crunch  ]  [ crunch -> en:crunch  ]  [ sugar -> en:sugar  ]  [ pineapple-concentrate -> en:pineapple-concentrate  ]  [ concentrate -> en:concentrate  ]  [ citric-acid -> en:e330  -> exists  -- ok  ]  [ calcium-lactate -> en:e327  -> exists  -- ok  ]  [ pineapple-flavour -> en:pineapple-flavour  ]  [ flavour -> en:flavour  ]  [ sodium-citrate -> en:e331  -> exists  -- ok  ]  [ gellan-gum -> en:e418  -> exists  -- ok  ]  [ vitamin-c -> en:vitamin-c  -> exists as a vitamin en:vitamin-c  ]  [ b-carotene-flavour -> en:b-carotene-flavour  ]  [ carotene-flavour -> en:carotene-flavour  ]  [ flavour -> en:flavour  ] 	en:e327,en:e330,en:e331,en:e418	0			0			Beverages	Sweetened beverages	en:aloe-vera-drinks									167		0	0																																	0	0	9.88	1.8									0	0				0.0254	0.01		0					0														0		0																			8	0							
0712098455265	https://world.openfoodfacts.org/product/0712098455265	usda-ndb-import	1489075101	1498399493	Oka, Aloe Vera Drink, Strawberry					B & L Distributors	b-l-distributors	Plant-based-beverages,Aloe Vera Drinks	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:sugared-beverages,en:aloe-vera-drinks													US	Water, fructose, aloe vera crunch, sugar, citric acid, calcium lactate, strawberry concentrate, strawberry flavour, sodium citrate, ws5, gellan gum, vitamin c.					250 ml (250 ml)		4	 [ water -> en:water  ]  [ fructose -> en:fructose  ]  [ aloe-vera-crunch -> en:aloe-vera-crunch  ]  [ vera-crunch -> en:vera-crunch  ]  [ crunch -> en:crunch  ]  [ sugar -> en:sugar  ]  [ citric-acid -> en:e330  -> exists  -- ok  ]  [ calcium-lactate -> en:e327  -> exists  -- ok  ]  [ strawberry-concentrate -> en:strawberry-concentrate  ]  [ concentrate -> en:concentrate  ]  [ strawberry-flavour -> en:strawberry-flavour  ]  [ flavour -> en:flavour  ]  [ sodium-citrate -> en:e331  -> exists  -- ok  ]  [ ws5 -> en:ws5  ]  [ gellan-gum -> en:e418  -> exists  -- ok  ]  [ vitamin-c -> en:vitamin-c  -> exists as a vitamin en:vitamin-c  ] 	en:e327,en:e330,en:e331,en:e418	0			0			Beverages	Sweetened beverages	en:aloe-vera-drinks									146		0	0																																	0	0	8.8	1.68									0	0				0.0254	0.01		0					0														0		0																			7	0							
0884394000675	https://world.openfoodfacts.org/product/0884394000675	usda-ndb-import	1489143350	1498399493	Okf, Aloe Vera Drink With Pulp, Aloe Vera					Okf Corporation	okf-corporation	Plant-based-beverages,Aloe Vera Drinks	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:non-sugared-beverages,en:aloe-vera-drinks													US	Mineral water,organic aloe vera powder, organic aloe vera gel, organic cane sugar, natural grape flavor					240 ml (8 fl oz)		0	 [ mineral-water -> en:mineral-water  ]  [ water -> en:water  ]  [ organic-aloe-vera-powder -> en:organic-aloe-vera-powder  ]  [ aloe-vera-powder -> en:aloe-vera-powder  ]  [ vera-powder -> en:vera-powder  ]  [ powder -> en:powder  ]  [ organic-aloe-vera-gel -> en:organic-aloe-vera-gel  ]  [ aloe-vera-gel -> en:aloe-vera-gel  ]  [ vera-gel -> en:vera-gel  ]  [ gel -> en:gel  ]  [ organic-cane-sugar -> en:organic-cane-sugar  ]  [ cane-sugar -> en:cane-sugar  ]  [ sugar -> en:sugar  ]  [ natural-grape-flavor -> en:natural-grape-flavor  ]  [ grape-flavor -> en:grape-flavor  ]  [ flavor -> en:flavor  ] 		0			0			Beverages	Non-sugared beverages	en:aloe-vera-drinks									105		0	0																																	0	0	4.58	4.58									0	0				0.0254	0.01		6.3e-06					0														0.029		0																			8	1							
1883363000479	https://world.openfoodfacts.org/product/1883363000479	usda-ndb-import	1489077746	1498399494	Okf, Aloe Vera Drink, Peach					Okf Corporation	okf-corporation	Plant-based-beverages,Aloe Vera Drinks	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:aloe-vera-drinks,en:non-alcoholic-beverages													US	Mineral water, organic aloe vera gel powder, aloe vera gel, organic cane sugar, aloe vera juice, honey, citric acid, natural peach flavor, calcium lactate, gellan gum, sodium citrate, red cabbage exteact (e163), strawberry color (e163)					240 ml (8 fl oz)		5	 [ mineral-water -> en:mineral-water  ]  [ water -> en:water  ]  [ organic-aloe-vera-gel-powder -> en:organic-aloe-vera-gel-powder  ]  [ aloe-vera-gel-powder -> en:aloe-vera-gel-powder  ]  [ vera-gel-powder -> en:vera-gel-powder  ]  [ gel-powder -> en:gel-powder  ]  [ powder -> en:powder  ]  [ aloe-vera-gel -> en:aloe-vera-gel  ]  [ vera-gel -> en:vera-gel  ]  [ gel -> en:gel  ]  [ organic-cane-sugar -> en:organic-cane-sugar  ]  [ cane-sugar -> en:cane-sugar  ]  [ sugar -> en:sugar  ]  [ aloe-vera-juice -> en:aloe-vera-juice  ]  [ vera-juice -> en:vera-juice  ]  [ juice -> en:juice  ]  [ honey -> en:honey  ]  [ citric-acid -> en:e330  -> exists  -- ok  ]  [ natural-peach-flavor -> en:natural-peach-flavor  ]  [ peach-flavor -> en:peach-flavor  ]  [ flavor -> en:flavor  ]  [ calcium-lactate -> en:e327  -> exists  -- ok  ]  [ gellan-gum -> en:e418  -> exists  -- ok  ]  [ sodium-citrate -> en:e331  -> exists  -- ok  ]  [ red-cabbage-exteact -> en:red-cabbage-exteact  ]  [ cabbage-exteact -> en:cabbage-exteact  ]  [ exteact -> en:exteact  ]  [ e163 -> en:e163  -> exists  -- ok  ]  [ strawberry-color -> en:strawberry-color  ]  [ color -> en:colour  ]  [ e163 -> en:e163  -- already seen  ] 	en:e163,en:e327,en:e330,en:e331,en:e418	0			0			unknown	unknown	en:aloe-vera-drinks									159		0	0																																	0	0	9.17	7.92									0	0				0.00762	0.003																																										12	1							
0884394000217	https://world.openfoodfacts.org/product/0884394000217	usda-ndb-import	1489077746	1498399494	Okf, Aloe Vera King, Aloe Vera Drink, Mango					Okf Corporation	okf-corporation	Plant-based-beverages,Aloe Vera Drinks	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:aloe-vera-drinks,en:non-alcoholic-beverages													US	Mineral water, organic aloe vera juice, aloe vera gel, organic cane sugar, honey, citric acid, calcium lactate, natural mango flavor, ascorbic acid (vitamin c), trisodium citrate, gellan gum, colors (beta-carotene, red cabbage juice).					240 ml (8 fl oz)		5	 [ mineral-water -> en:mineral-water  ]  [ water -> en:water  ]  [ organic-aloe-vera-juice -> en:organic-aloe-vera-juice  ]  [ aloe-vera-juice -> en:aloe-vera-juice  ]  [ vera-juice -> en:vera-juice  ]  [ juice -> en:juice  ]  [ aloe-vera-gel -> en:aloe-vera-gel  ]  [ vera-gel -> en:vera-gel  ]  [ gel -> en:gel  ]  [ organic-cane-sugar -> en:organic-cane-sugar  ]  [ cane-sugar -> en:cane-sugar  ]  [ sugar -> en:sugar  ]  [ honey -> en:honey  ]  [ citric-acid -> en:e330  -> exists  -- ok  ]  [ calcium-lactate -> en:e327  -> exists  -- ok  ]  [ natural-mango-flavor -> en:natural-mango-flavor  ]  [ mango-flavor -> en:mango-flavor  ]  [ flavor -> en:flavor  ]  [ ascorbic-acid -> en:e300  -> exists  -- mandatory_additive_class: en:acidity-regulator,en:antioxidant,en:flour-treatment-agent,en:sequestrant (current: ingredient)  -> exists as a vitamin en:l-ascorbic-acid  ]  [ vitamin-c -> en:vitamin-c  -> exists as a vitamin en:vitamin-c and current class is en:vitamins  ]  [ trisodium-citrate -> en:e331iii  -> exists  -- ok  ]  [ gellan-gum -> en:e418  -> exists  -- ok  ]  [ colors -> en:colour  ]  [ beta-carotene -> en:e160ai  -> exists  -- ok  ]  [ red-cabbage-juice -> en:red-cabbage-juice  ]  [ cabbage-juice -> en:cabbage-juice  ]  [ juice -> en:juice  ] 	en:e160a,en:e160ai,en:e327,en:e330,en:e331,en:e331iii,en:e418	0			1		e160a-beta-carotene	unknown	unknown	en:aloe-vera-drinks									159		0																																				9.17	7.92										0				0.01016	0.004							0.015																																											
0884394000293	https://world.openfoodfacts.org/product/0884394000293	usda-ndb-import	1489077745	1498399495	Okf, Aloe Vera King, Aloe Vera Drink, Pineapple					Okf Corporation	okf-corporation	Plant-based-beverages,Aloe Vera Drinks	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:aloe-vera-drinks,en:non-alcoholic-beverages													US	Mineral water, organic aloe vera gel powder, aloe vera gel, organic cane sugar, aloe vera juice, honey, citric acid, calcium lactate, natural pineapple flavor, vitamin c, gellan gum, salt, colored with beta-carotene.					240 ml (8 fl oz)		3	 [ mineral-water -> en:mineral-water  ]  [ water -> en:water  ]  [ organic-aloe-vera-gel-powder -> en:organic-aloe-vera-gel-powder  ]  [ aloe-vera-gel-powder -> en:aloe-vera-gel-powder  ]  [ vera-gel-powder -> en:vera-gel-powder  ]  [ gel-powder -> en:gel-powder  ]  [ powder -> en:powder  ]  [ aloe-vera-gel -> en:aloe-vera-gel  ]  [ vera-gel -> en:vera-gel  ]  [ gel -> en:gel  ]  [ organic-cane-sugar -> en:organic-cane-sugar  ]  [ cane-sugar -> en:cane-sugar  ]  [ sugar -> en:sugar  ]  [ aloe-vera-juice -> en:aloe-vera-juice  ]  [ vera-juice -> en:vera-juice  ]  [ juice -> en:juice  ]  [ honey -> en:honey  ]  [ citric-acid -> en:e330  -> exists  -- ok  ]  [ calcium-lactate -> en:e327  -> exists  -- ok  ]  [ natural-pineapple-flavor -> en:natural-pineapple-flavor  ]  [ pineapple-flavor -> en:pineapple-flavor  ]  [ flavor -> en:flavor  ]  [ vitamin-c -> en:vitamin-c  -> exists as a vitamin en:vitamin-c  ]  [ gellan-gum -> en:e418  -> exists  -- ok  ]  [ salt -> en:salt  ]  [ colored-with-beta-carotene -> en:colored-with-beta-carotene  ]  [ with-beta-carotene -> en:with-beta-carotene  ]  [ beta-carotene -> en:e160ai  -> exists as a vitamin en:beta-carotene and current class is en:vitamins  ] 	en:e327,en:e330,en:e418	0			0			unknown	unknown	en:aloe-vera-drinks									159		0	0																																	0	0	9.17	7.92									0	0				0.00762	0.003							0.015																																			12	1							
0884394005779	https://world.openfoodfacts.org/product/0884394005779	usda-ndb-import	1489075068	1498399495	Okf, Aloe Vera Yogurt Drink, Blueberry					Okf Corporation	okf-corporation	Plant-based-beverages,Aloe Vera Drinks	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:artificially-sweetened-beverages,en:aloe-vera-drinks													US	Water, aloe vera gel, fructose, sugar, blueberry juice, skim milk powder, flavors, citric acid, cellulose gum, sodium citrate, honey, sucralose, red 40, blue 1, lactobacillus (fermentum)					240 ml (8 fl oz)		6	 [ water -> en:water  ]  [ aloe-vera-gel -> en:aloe-vera-gel  ]  [ vera-gel -> en:vera-gel  ]  [ gel -> en:gel  ]  [ fructose -> en:fructose  ]  [ sugar -> en:sugar  ]  [ blueberry-juice -> en:blueberry-juice  ]  [ juice -> en:juice  ]  [ skim-milk-powder -> en:skim-milk-powder  ]  [ milk-powder -> en:milk-powder  ]  [ powder -> en:powder  ]  [ flavors -> en:flavors  ]  [ citric-acid -> en:e330  -> exists  -- ok  ]  [ cellulose-gum -> en:e466  -> exists  -- ok  ]  [ sodium-citrate -> en:e331  -> exists  -- ok  ]  [ honey -> en:honey  ]  [ sucralose -> en:e955  -> exists  -- ok  ]  [ red-40 -> en:e129  -> exists  -- ok  ]  [ blue-1 -> en:e133  -> exists  -- ok  ]  [ lactobacillus -> en:lactobacillus  ]  [ fermentum -> en:fermentum  ] 	en:e129,en:e133,en:e330,en:e331,en:e466,en:e955	0			0			Beverages	Artificially sweetened beverages	en:aloe-vera-drinks									176		0	0																																	0	0	10	9.17									0	0.42				0.0635	0.025																																										13	2							
8888196120724	https://world.openfoodfacts.org/product/8888196120724	tacinte	1467216944	1528723858	Oolong Tea					Pokka, Pokka Corporation (S) Pte Ltd	pokka,pokka-corporation-s-pte-ltd	en:beverages,en:non-sugared-beverages,fr:boissons,fr:boissons-non-sucrees,fr:boissons-a-base-de-vegetaux	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:non-sugared-beverages,en:non-alcoholic-beverages													en:france, en:united-states						10.1 ml (1 CAN)											Beverages	Non-sugared beverages	en:plant-based-beverages	https://static.openfoodfacts.org/images/products/888/819/612/0724/front_en.3.400.jpg	https://static.openfoodfacts.org/images/products/888/819/612/0724/front_en.3.200.jpg	https://static.openfoodfacts.org/images/products/888/819/612/0724/front_en.3.400.jpg	https://static.openfoodfacts.org/images/products/888/819/612/0724/front_en.3.200.jpg	https://static.openfoodfacts.org/images/products/888/819/612/0724/ingredients_fr.20.400.jpg	https://static.openfoodfacts.org/images/products/888/819/612/0724/ingredients_fr.20.200.jpg			0		0	0																																	0		0	0										0				0.01	0.00393700787401575																																										0	0							
4712959007493	https://world.openfoodfacts.org/product/4712959007493	kp757	1422173006	1422174155	Oolong Tea Bag	Oolong Tea	2.8 g	tea bag,metallized,packet	tea-bag,metallized,packet	Tradition,Good Young Co Ltd	tradition,good-young-co-ltd	Beverages,Hot beverages,Herbal teas,Teas,Non-sugared beverages	en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:herbal-teas,en:teas,en:non-sugared-beverages,en:non-alcoholic-beverages	ISO 22000	en:iso-22000	Taiwan	taiwan	Taiwan	taiwan					Virginia Beach,Virginia,United States		United States	Oolong Tea					2.8 g		0	 [ oolong-tea -> en:oolong-tea  ]  [ tea -> en:tea  ] 		0			0			Beverages	Non-sugared beverages	en:teas	https://static.openfoodfacts.org/images/products/471/295/900/7493/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/471/295/900/7493/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/471/295/900/7493/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/471/295/900/7493/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/471/295/900/7493/ingredients_en.6.400.jpg	https://static.openfoodfacts.org/images/products/471/295/900/7493/ingredients_en.6.200.jpg	https://static.openfoodfacts.org/images/products/471/295/900/7493/nutrition_en.7.400.jpg	https://static.openfoodfacts.org/images/products/471/295/900/7493/nutrition_en.7.200.jpg	8		0	0																																			0	0										0				0	0																																																		
629836	https://world.openfoodfacts.org/product/629836	tacinte	1421896979	1437427524	Orange Juice		2 QT (1.89 L)	carton	carton	Trader Joe's	trader-joe-s	orange juice	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices-and-nectars,en:fruit-juices,en:orange-juices,en:non-alcoholic-beverages													United States	ORGANIC ORANGE JUICE					8 fl oz (240 mL)		0	 [ organic-orange-juice -> en:organic-orange-juice  ]  [ orange-juice -> en:orange-juice  ]  [ juice -> en:juice  ] 		0			0			Beverages	Fruit juices	en:orange-juices	https://static.openfoodfacts.org/images/products/629836/front_en.5.400.jpg	https://static.openfoodfacts.org/images/products/629836/front_en.5.200.jpg	https://static.openfoodfacts.org/images/products/629836/front_en.5.400.jpg	https://static.openfoodfacts.org/images/products/629836/front_en.5.200.jpg	https://static.openfoodfacts.org/images/products/629836/ingredients_en.7.400.jpg	https://static.openfoodfacts.org/images/products/629836/ingredients_en.7.200.jpg	https://static.openfoodfacts.org/images/products/629836/nutrition_en.8.400.jpg	https://static.openfoodfacts.org/images/products/629836/nutrition_en.8.200.jpg	209	0	0	0																																	0	0	11.7	0.833									0	0.417				0	0		0					0.03												0.171		0.00833		0																			-2	-5							
5000128943895	https://world.openfoodfacts.org/product/5000128943895	kyzh	1437415633	1439833982	Orange Juice Smooth	100% pure squeezed orange juice	1 litre					Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices and nectars,Fruit juices,Orange juices,Squeezed orange juices	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices-and-nectars,en:fruit-juices,en:orange-juices,en:squeezed-juices,en:squeezed-orange-juices,en:non-alcoholic-beverages													United States																	Beverages	Fruit juices	en:squeezed-orange-juices	https://static.openfoodfacts.org/images/products/500/012/894/3895/front_en.7.400.jpg	https://static.openfoodfacts.org/images/products/500/012/894/3895/front_en.7.200.jpg	https://static.openfoodfacts.org/images/products/500/012/894/3895/front_en.7.400.jpg	https://static.openfoodfacts.org/images/products/500/012/894/3895/front_en.7.200.jpg			https://static.openfoodfacts.org/images/products/500/012/894/3895/nutrition_en.8.400.jpg	https://static.openfoodfacts.org/images/products/500/012/894/3895/nutrition_en.8.200.jpg	180		0.1	0																																			9.2	9.2									0.1	0.5				0	0																																										3	-3							
0050968330015	https://world.openfoodfacts.org/product/0050968330015	tacinte	1421656178	1439141747	Orangina	Sparkling citrus Beverage with Natural pulp	33.8 fl. oz (1qt 1.8 fl. oz) 1 L	plastic bottle	plastic-bottle	Orangina,Canada Dry Mott's,Plano,Dr Pepper Snapple Group	orangina,canada-dry-mott-s,plano,dr-pepper-snapple-group	sodas	en:beverages,en:carbonated-drinks,en:sodas,en:sugared-beverages											San Francisco,California,USA	Safeway	United States	CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, ORANGE JUICE CONCENTRATE, LEMON JUICE CONCENTRATE, ORANGE PULP, MANDARIN JUICE CONCENTRATE, NATURAL FLAVORS, GRAPEFRUIT JUICE CONCENTRATE  					8 fl. oz (240 mL)		0	 [ carbonated-water -> en:carbonated-water  ]  [ water -> en:water  ]  [ high-fructose-corn-syrup -> en:high-fructose-corn-syrup  ]  [ fructose-corn-syrup -> en:fructose-corn-syrup  ]  [ corn-syrup -> en:corn-syrup  ]  [ syrup -> en:syrup  ]  [ orange-juice-concentrate -> en:orange-juice-concentrate  ]  [ juice-concentrate -> en:juice-concentrate  ]  [ concentrate -> en:concentrate  ]  [ lemon-juice-concentrate -> en:lemon-juice-concentrate  ]  [ juice-concentrate -> en:juice-concentrate  ]  [ concentrate -> en:concentrate  ]  [ orange-pulp -> en:orange-pulp  ]  [ pulp -> en:pulp  ]  [ mandarin-juice-concentrate -> en:mandarin-juice-concentrate  ]  [ juice-concentrate -> en:juice-concentrate  ]  [ concentrate -> en:concentrate  ]  [ natural-flavors -> en:natural-flavors  ]  [ flavors -> en:flavors  ]  [ grapefruit-juice-concentrate -> en:grapefruit-juice-concentrate  ]  [ juice-concentrate -> en:juice-concentrate  ]  [ concentrate -> en:concentrate  ] 		0			0			Beverages	Sweetened beverages	en:sodas	https://static.openfoodfacts.org/images/products/005/096/833/0015/front_en.6.400.jpg	https://static.openfoodfacts.org/images/products/005/096/833/0015/front_en.6.200.jpg	https://static.openfoodfacts.org/images/products/005/096/833/0015/front_en.6.400.jpg	https://static.openfoodfacts.org/images/products/005/096/833/0015/front_en.6.200.jpg	https://static.openfoodfacts.org/images/products/005/096/833/0015/ingredients_en.8.400.jpg	https://static.openfoodfacts.org/images/products/005/096/833/0015/ingredients_en.8.200.jpg	https://static.openfoodfacts.org/images/products/005/096/833/0015/nutrition_en.9.400.jpg	https://static.openfoodfacts.org/images/products/005/096/833/0015/nutrition_en.9.200.jpg	192		0	0																																			10.8	10.4									0	0				0.0265	0.0104																																										14	2							
0099482454005	https://world.openfoodfacts.org/product/0099482454005	usda-ndb-import	1489077107	1498399750	Organic - 100% Apple Juice					365 Everyday Value,  Whole Foods Market  Inc.	365-everyday-value,whole-foods-market-inc	Squeezed-apple-juices	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices-and-nectars,en:fruit-juices,en:apple-juices,en:squeezed-juices,en:squeezed-apple-juices,en:non-alcoholic-beverages													US	Organic apple juice from concentrate (filtered water, organic apple juice concentrate), ascorbic acid (vitamin c).					200 ml (1 BOX)		0	 [ organic-apple-juice-from-concentrate -> en:organic-apple-juice-from-concentrate  ]  [ apple-juice-from-concentrate -> en:apple-juice-from-concentrate  ]  [ juice-from-concentrate -> en:juice-from-concentrate  ]  [ from-concentrate -> en:from-concentrate  ]  [ concentrate -> en:concentrate  ]  [ filtered-water -> en:filtered-water  ]  [ water -> en:water  ]  [ organic-apple-juice-concentrate -> en:organic-apple-juice-concentrate  ]  [ apple-juice-concentrate -> en:apple-juice-concentrate  ]  [ juice-concentrate -> en:juice-concentrate  ]  [ concentrate -> en:concentrate  ]  [ ascorbic-acid -> en:e300  -> exists  -- mandatory_additive_class: en:acidity-regulator,en:antioxidant,en:flour-treatment-agent,en:sequestrant (current: ingredient)  -> exists as a vitamin en:l-ascorbic-acid  ]  [ vitamin-c -> en:vitamin-c  -> exists as a vitamin en:vitamin-c and current class is en:vitamins  ] 		0			0			Beverages	Fruit juices	en:squeezed-apple-juices									209		0	0																																	0	0	12.5	12									0	0				0.04572	0.018		0					0.03												0.1		0		0.00018																			5	-3							
